Name,Class,Latitude,Longitude
Església de Sant Martí de La Corriu,Esglesia,42.151722,1.653722
Església de Sant Martí de la Mota,Esglesia,42.051786,2.789542
Església de Sant Martí de la Roca,Esglesia,41.774258,2.176908
Església de Sant Martí de les Serres,Esglesia,42.0773,1.63415
Església de Sant Martí de Llanera,Esglesia,41.867886,1.481263
Església de Sant Martí de Llaneres,Esglesia,41.980809,3.052069
Església de Sant Martí de l’Esparra,Esglesia,41.826325,2.657592
Església de Sant Martí de Maçana,Esglesia,41.687,1.6035
Església de Sant Martí de Montclar,Esglesia,42.0185,1.765361
Església de Sant Martí de Mosqueroles,Esglesia,41.728100,2.443270
Església de Sant Martí de Pegueroles,Esglesia,41.990309,1.704908
Església de Sant Martí de Pertegàs,Esglesia,41.693472,2.489639
Església de Sant Martí de Queixàs,Esglesia,42.213250,2.798222
Església de Sant Martí de Riudeperes,Esglesia,41.927518,2.307386
Església de Sant Martí de Romanyà,Esglesia,41.853709,2.984365
Església de Sant Martí de Sentfores,Esglesia,41.908157,2.204341
Església de Sant Martí de Solamal,Esglesia,42.220694,2.426056
Església de Sant Martí de Tentellatge,Esglesia,42.033797,1.679333
Església de Sant Martí de Toralles,Esglesia,42.259941,2.493308
Església de Sant Martí de Torroella,Esglesia,41.772466,1.790152
Església de Sant Martí de Tost,Esglesia,42.272865,1.384835
Església de Sant Martí de Tous,Esglesia,41.560039,1.524489
Església de Sant Martí de Vilapedrers,Esglesia,41.966361,1.617167
Església de Sant Martí del Brull ,Esglesia,41.816715,2.305321
Església de Sant Martí del Clot,Esglesia,42.239943,2.434582
Església de Sant Martí del Corb,Esglesia,42.139722,2.490833
Església de Sant Martí del Puig de la Baga,Esglesia,42.266363,1.81007
Església de Sant Martí d’Albars,Esglesia,42.027959,2.074171
Església de Sant Martí d’Ars,Esglesia,42.444647,1.394449
Església de Sant Martí d’Ogassa,Esglesia,42.272285,2.233615
Església de Sant Martí d’Urtx,Esglesia,42.38675,1.910167
Església de Sant Martí Sacalm,Esglesia,42.01455,2.54455
Església de Sant Martí Sacosta,Esglesia,41.985081,2.826686
Església de Sant Martí Sapresa,Esglesia,41.925957,2.650741
Església de Sant Martí Sescorts,Esglesia,42.012778,2.325611
Església de Sant Martí Sesserres,Esglesia,42.259861,2.774694
Església de Sant Martí Vell,Esglesia,42.154512,2.578998
Església de Sant Martí Xic,Esglesia,42.010761,2.206154
Església de Sant Martí,Esglesia,41.862361,3.073361
Església de Sant Martí,Esglesia,42.166139,1.885222
Església de Sant Martí,Esglesia,41.61773,0.62206
Església de Sant Martí,Esglesia,41.698931,1.97585
Església de Sant Martí,Esglesia,41.970882,1.881617
Església de Sant Martí,Esglesia,41.638111,2.190056
Església de Sant Martí,Esglesia,42.00119,1.983046
Església de Sant Mateu de Franciac,Esglesia,41.873876,2.785667
Església de Sant Mateu de Fumanya,Esglesia,42.177111,1.803861
Església de Sant Mateu de Montnegre,Esglesia,41.94607,2.903235
Església de Sant Mateu de Vilademires,Esglesia,42.229056,2.794194
Església de Sant Mateu,Esglesia,41.844034,2.527515
Església de Sant Mateu,Esglesia,41.351938,1.230086
Església de Sant Mateu,Esglesia,42.121875,3.00188
Església de Sant Maure,Esglesia,41.581433,1.4338
Església de Sant Miquel d&#8217;Olèrdola,Esglesia,41.3025,1.709444
Església de Sant Miquel de Cardona,Esglesia,41.913742,1.681257
Església de Sant Miquel de Castelladral,Esglesia,41.899056,1.780333
Església de Sant Miquel de Castellar,Esglesia,41.72792,1.64914
Església de Sant Miquel de Castelltallat,Esglesia,41.793678,1.633037
Església de Sant Miquel de Castellvell,Esglesia,41.994487,1.50233
Església de Sant Miquel de Cladells,Esglesia,41.857161,2.5638
Església de Sant Miquel de Cruïlles,Esglesia,41.953974,3.00472
Església de Sant Miquel de Fonogedell,Esglesia,41.989329,1.814797
Església de Sant Miquel de Fontanet,Esglesia,41.82309,1.423611
Església de Sant Miquel de Forès,Esglesia,41.49451,1.238496
Església de Sant Miquel de Grevalosa,Esglesia,41.690416,1.660276
Església de Sant Miquel de Grialó,Esglesia,41.900522,1.106075
Església de Sant Miquel de la Cirera,Esglesia,42.288972,2.723417
Església de Sant Miquel de la Cortada,Esglesia,41.94525,1.891
Església de Sant Miquel de la Miana,Esglesia,42.179946,2.631504
Església de Sant Miquel de la Portella,Esglesia,41.571177,1.4093
Església de Sant Miquel de la Torre,Esglesia,42.26475,2.453556
Església de Sant Miquel de les Borgetes,Esglesia,41.57587,0.91503
Església de Sant Miquel de les Canals,Esglesia,42.110778,1.921056
Església de Sant Miquel de Lillet,Esglesia,42.24173,1.992831
Església de Sant Miquel de Maifré,Esglesia,41.984818,2.540043
Església de Sant Miquel de Marsenyac,Esglesia,42.058659,1.618089
Església de Sant Miquel de Monteia,Esglesia,42.266946,2.648174
Església de Sant Miquel de Pera,Esglesia,42.283873,2.494809
Església de Sant Miquel de Sansor,Esglesia,42.369222,1.822806
Església de Sant Miquel de Serrasanç,Esglesia,41.845093,1.895219
Església de Sant Miquel de Sorba,Esglesia,41.965611,1.664249
Església de Sant Miquel de Sorerols,Esglesia,41.995697,2.376161
Església de Sant Miquel de Soriguerola,Esglesia,42.397222,1.881389
Església de Sant Miquel de Terradelles,Esglesia,41.927548,1.976064
Església de Sant Miquel de Toudell,Esglesia,41.552746,1.970159
Església de Sant Miquel de Trulls,Esglesia,41.930035,1.848911
Església de Sant Miquel de Turbians ,Esglesia,42.246497,1.804073
Església de Sant Miquel de Valldàries,Esglesia,41.937089,1.269207
Església de Sant Miquel de Vallmanya,Esglesia,41.830486,1.590831
Església de Sant Miquel de Vallmanya,Esglesia,41.672917,2.6535
Església de Sant Miquel de Vilandeny,Esglesia,41.976562,1.68493
Església de Sant Miquel de Vilanova de Torrens,Esglesia,42.07967,1.52422
Església de Sant Miquel del castell de Marmellar,Esglesia,41.358878,1.551039
Església de Sant Miquel del Corb,Esglesia,42.143889,2.484972
Església de Sant Miquel del Mont,Esglesia,42.197929,2.446614
Església de Sant Miquel del Montmell ,Esglesia,41.330178,1.456317
Església de Sant Miquel del Pla,Esglesia,41.118731,1.256084
Església de Sant Miquel del Soler de Dalt,Esglesia,42.119399,1.471627
Església de Sant Miquel del Soler de Gramoleda,Esglesia,42.050648,1.641524
Església de Sant Miquel d’Eramprunyà,Esglesia,41.313944,1.956889
Església de Sant Miquel d’Òdena,Esglesia,41.604288,1.644285
Església de Sant Miquel d’Orpí,Esglesia,41.519149,1.57535
Església de Sant Miquel Sacot,Esglesia,42.139209,2.532153
Església de Sant Miquel,Esglesia,41.264611,1.170778
Església de Sant Miquel,Esglesia,41.67395,1.017216
Església de Sant Miquel,Esglesia,41.875908,0.87881
Església de Sant Miquel,Esglesia,41.820464,0.727637
Església de Sant Miquel,Esglesia,41.432222,0.649167
Església de Sant Miquel,Esglesia,41.376,1.162618
Església de Sant Miquel,Esglesia,42.023889,2.465028
Església de Sant Miquel,Esglesia,42.701317,0.795869
Església de Sant Nicolau,Esglesia,41.625209,1.012146
Església de Sant Nicolau,Esglesia,41.989019,2.826195
Església de Sant Pau de Casserres,Esglesia,42.027806,1.843194
Església de Sant Pau de Fontclara,Esglesia,41.993794,3.123013
Església de Sant Pau de Narbona,Esglesia,41.658899,1.081888
Església de Sant Pau de Narbona,Esglesia,41.626619,1.349292
Església de Sant Pau de Pinós,Esglesia,41.970651,1.955942
Església de Sant Pau del Colomer,Esglesia,42.106361,2.117972
Església de Sant Pau d’Ordal,Esglesia,41.381434,1.795841
Església de Sant Pau Vell,Esglesia,41.608011,1.773686
Església de Sant Pau Vell,Esglesia,42.261751,2.372006
Església de Sant Pau,Esglesia,41.217139,1.135083
Església de Sant Pelegrí,Esglesia,41.831509,1.348829
Església de Sant Pere  de Fornils,Esglesia,42.02021,2.5097
Església de Sant Pere,Esglesia,42.413,1.835083
Església de Sant Pere,Esglesia,41.916401,1.196566
Església de Sant Pere Cercada,Esglesia,41.835292,2.608333
Església de Sant Pere de Bancells,Esglesia,42.118528,1.701972
Església de Sant Pere de Bellver de Sió,Esglesia,41.748306,1.173874
Església de Sant Pere de Bigues,Esglesia,41.677694,2.221667
Església de Sant Pere de Brunet,Esglesia,41.667083,1.788278
Església de Sant Pere de Castellet,Esglesia,41.264898,1.636882
Església de Sant Pere de Castellnou d’Ossó,Esglesia,41.767946,1.145616
Església de Sant Pere de Clarà,Esglesia,41.558083,2.368444
Església de Sant Pere de Claret de Cavallers,Esglesia,41.821538,1.646989
Església de Sant Pere de Falgars,Esglesia,42.085854,2.438501
Església de Sant Pere de Figuerola,Esglesia,41.816929,1.43451
Església de Sant Pere de Graudescales,Esglesia,42.102142,1.689169
Església de Sant Pere de Juïgues,Esglesia,42.12887,2.849657
Església de Sant Pere de la Cardosa,Esglesia,41.700283,1.252398
Església de Sant Pere de la Goda,Esglesia,41.562407,1.450831
Església de Sant Pere de la Gornal,Esglesia,41.25421,1.592049
Església de Sant Pere de la Sala,Esglesia,41.899934,1.456311
Església de Sant Pere de Les Roques,Esglesia,41.576358,1.427419
Església de Sant Pere de Lligordà,Esglesia,42.21928,2.707494
Església de Sant Pere de Llobera,Esglesia,41.950754,1.472742
Església de Sant Pere de Llorà,Esglesia,42.02045,2.70703
Església de Sant Pere de l’Arç ,Esglesia,41.762867,1.51511
Església de Sant Pere de l’Erm,Esglesia,41.563116,1.501315
Església de Sant Pere de l’Esquerda,Esglesia,41.924566,2.249799
Església de Sant Pere de Madrona,Esglesia,42.109926,1.834504
Església de Sant Pere de Masquefa,Esglesia,41.509035,1.808911
Església de Sant Pere de Miravé,Esglesia,41.960887,1.459157
Església de Sant Pere de Mont-ral,Esglesia,41.287318,1.097975
Església de Sant Pere de Montagut,Esglesia,42.230179,2.596493
Església de Sant Pere de Montcalb,Esglesia,42.150516,1.698998
Església de Sant Pere de Montfalcó el Gros,Esglesia,41.657629,1.456876
Església de Sant Pere de Montfalcó Murallat,Esglesia,41.688793,1.340179
Església de Sant Pere de Montgrony,Esglesia,42.266428,2.085783
Església de Sant Pere de Reixac,Esglesia,41.495861,2.206389
Església de Sant Pere de Riu,Esglesia,41.647315,2.677776
Església de Sant Pere de Sacama,Esglesia,41.56689,1.912061
Església de Sant Pere de Sant Domí,Esglesia,41.665513,1.413746
Església de Sant Pere de Santa Fe,Esglesia,41.698895,1.363085
Església de Sant Pere de Sarraïma,Esglesia,41.840113,1.919571
Església de Sant Pere de Savassona -Tavèrnoles ,Esglesia,41.956516,2.338682
Església de Sant Pere de Savella,Esglesia,41.517222,1.246944
Església de Sant Pere de Serrallonga,Esglesia,42.137583,2.075361
Església de Sant Pere de Talteüll,Esglesia,41.819048,1.328637
Església de Sant Pere de Tudela,Esglesia,41.727886,1.306603
Església de Sant Pere de Valldaneu,Esglesia,41.7485,2.247028
Església de Sant Pere de Vallhonesta,Esglesia,41.674074,1.887842
Església de Sant Pere de Vallmanya,Esglesia,41.830766,1.587805
Església de Sant Pere de Vilalta,Esglesia,41.797642,1.67474
Església de Sant Pere de Vilamarics,Esglesia,41.653579,1.818066
Església de Sant Pere de Vilamonera,Esglesia,41.991222,1.21375
Església de Sant Pere del Castell de Boixadors,Esglesia,41.770269,1.574862
Església de Sant Pere del castell de les Sitges,Esglesia,41.815833,1.228333
Església de Sant Pere del castell de Subirats,Esglesia,41.416119,1.816636
Església de Sant Pere del castell,Esglesia,41.436458,1.868592
Església de Sant Pere del Pinetell,Esglesia,41.391755,1.191844
Església de Sant Pere del Pujol,Esglesia,41.896879,1.316795
Església de Sant Pere del Vim,Esglesia,41.679783,1.529275
Església de Sant Pere Desplà,Esglesia,41.841574,2.474532
Església de Sant Pere Despuig,Esglesia,42.213694,2.426222
Església de Sant Pere d’Ardesa,Esglesia,41.634647,1.580978
Església de Sant Pere d’Aüira,Esglesia,42.246952,2.145982
Església de Sant Pere Gros,Esglesia,41.660843,1.26243
Església de Sant Pere i Sant Sadurní de Mirambell,Esglesia,41.730752,1.491329
Església de Sant Pere Sasserra,Esglesia,41.880764,1.402787
Església de Sant Pere,Esglesia,41.338154,1.379185
Església de Sant Pere,Esglesia,42.304528,2.720111
Església de Sant Pere,Esglesia,42.1981944,2.699056
Església de Sant Pere,Esglesia,42.022627,1.415616
Església de Sant Pere,Esglesia,41.669637,1.701348
Església de Sant Pere,Esglesia,42.391667,1.813361
Església de Sant Pere,Esglesia,41.550222,1.040056
Església de Sant Pere,Esglesia,41.94523,2.55662
Església de Sant Pere,Esglesia,41.971828,3.144005
Església de Sant Pere,Esglesia,42.000542,3.068726
Església de Sant Pere,Esglesia,41.946915,1.778272
Església de Sant Pol,Esglesia,42.234043,2.286041
Església de Sant Pol,Esglesia,41.929516,3.036252
Església de Sant Policarp,Esglesia,42.398891,1.801274
Església de Sant Ponç de Molers,Esglesia,42.233384,1.761318
Església de Sant Ponç d’Aulina,Esglesia,42.2366,2.357173
Església de Sant Ponç,Esglesia,41.401993,1.912407
Església de Sant Privat,Esglesia,42.149495,2.407793
Església de Sant Quintí,Esglesia,42.044131,1.807066
Església de Sant Quintí,Esglesia,42.116358,2.441772
Església de Sant Quirze de la Coma,Esglesia,41.924,1.439222
Església de Sant Quirze de Pedret,Esglesia,42.107472,1.883667
Església de Sant Quirze i Santa Julita,Esglesia,42.176139,1.589875
Església de Sant Quirze i Santa Julita,Esglesia,41.8785,2.177611
Església de Sant Ramon de La Coromina,Esglesia,41.909028,1.695721
Església de Sant Ramon de Sobirana de Ferrans,Esglesia,41.877456,1.851554
Església de Sant Ramon d’Ermedàs,Esglesia,41.894477,3.16375
Església de Sant Ramon,Esglesia,41.367723,1.288252
Església de Sant Roc,Esglesia,41.948636,2.765358
Església de Sant Romà de Casós,Esglesia,42.482624,0.734225
Església de Sant Romà de Comiols,Esglesia,42.024292,1.101569
Església de Sant Romà de la Clusa,Esglesia,42.187222,1.935291
Església de Sant Romà de les Arenes,Esglesia,42.070398,2.992423
Església de Sant Romà de Llabià,Esglesia,42.01831,3.088245
Església de Sant Romà de Valldarques,Esglesia,42.150169,1.226419
Església de Sant Romà,Esglesia,41.699669,2.847552
Església de Sant Ruf– Lleida ,Esglesia,41.637821,0.637413
Església de Sant Sadurní de Fonollet,Esglesia,41.991153,1.835394
Església de Sant Sadurní de Fustanyà,Esglesia,42.341949,2.170629
Església de Sant Sadurní de la Marca ,Esglesia,41.334656,1.582672
Església de Sant Sadurní de la Salsa,Esglesia,42.035,1.343333
Església de Sant Sadurní de Malanyeu,Esglesia,42.196056,1.891028
Església de Sant Sadurní de Rotgers,Esglesia,42.155278,1.972611
Església de Sant Sadurní de Salelles,Esglesia,41.701767,1.785856
Església de Sant Sadurní del Cint,Esglesia,42.063206,1.727263
Església de Sant Sadurní del Pla,Esglesia,41.845083,1.933889
Església de Sant Sadurní d’Arenys d’Empordà,Esglesia,42.166028,2.953556
Església de Sant Sadurní,Esglesia,41.956357,2.990975
Església de Sant Sadurní,Esglesia,42.107267,3.030589
Església de Sant Salvador ,Esglesia,41.515981,1.654099
Església de Sant Salvador,Esglesia,41.427639,0.594583
Església de Sant Salvador de Bellver,Esglesia,42.059097,2.19299
Església de Sant Salvador de Bianya,Esglesia,42.247109,2.40108
Església de Sant Salvador de Concabella ,Esglesia,41.751781,1.235514
Església de Sant Salvador de Figuerola,Esglesia,41.517047,1.376445
Església de Sant Salvador de Golorons,Esglesia,41.985004,1.595406
Església de Sant Salvador de la Mussara ,Esglesia,41.252361,1.028278
Església de Sant Salvador de Puig-alder,Esglesia,42.09771,2.53363
Església de Sant Salvador de Rojals,Esglesia,41.338648,1.113584
Església de Sant Salvador de Sant Just Joval,Esglesia,41.975528,1.562861
Església de Sant Salvador de Serrallops,Esglesia,41.953113,2.130524
Església de Sant Salvador de Torre Abadal,Esglesia,41.804728,1.835747
Església de Sant Salvador de Vilaverd,Esglesia,42.141146,1.708711
Església de Sant Salvador del Jou,Esglesia,42.1955,1.863556
Església de Sant Salvador,Esglesia,41.74073,1.055135
Església de Sant Salvador,Esglesia,41.185409,1.544455
Església de Sant Salvador,Esglesia,42.009846,1.716927
Església de Sant Salvador,Esglesia,41.822577,0.804579
Església de Sant Salvador,Esglesia,41.582977,1.337655
Església de Sant Salvador– Polinyà ,Esglesia,41.558072,2.151316
Església de Sant Sebastià de la Clua,Esglesia,41.990942,1.27808
Església de Sant Sebastià de Montmajor,Esglesia,41.664278,2.118778
Església de Sant Sebastià del Sull,Esglesia,42.242663,1.759608
Església de Sant Sebastià,Esglesia,41.818043,1.902574
Església de Sant Sebastià,Esglesia,41.721149,1.056268
Església de Sant Serni de Coborriu,Esglesia,42.351942,1.782006
Església de Sant Serni de la Llena,Esglesia,42.054925,1.460948
Església de Sant Serni de la Pedra,Esglesia,42.164697,1.603475
Església de Sant Serni de Meranges,Esglesia,42.446317,1.786884
Església de Sant Serni de Prats,Esglesia,42.365833,1.839694
Església de Sant Serni de Terrers,Esglesia,42.10794,1.730091
Església de Sant Serni de Vall-llebrerola,Esglesia,41.941647,1.083167
Església de Sant Serni del Grau,Esglesia,42.133592,1.57285
Església de Sant Sixt de Miralplà,Esglesia,41.928425,2.237241
Església de Sant Tomàs de Ventajola,Esglesia,42.415833,1.911667
Església de Sant Tou,Esglesia,41.695722,2.679083
Església de Sant Urbà de Montsonís,Esglesia,41.88671,1.022069
Església de Sant Valentí de les Cabanyes,Esglesia,41.373842,1.69304
Església de Sant Vicenç,Esglesia,42.199583,2.698333
Església de Sant Vicenç de Camós,Esglesia,42.087222,2.762
Església de Sant Vicenç de Castellar,Esglesia,42.119889,1.76025
Església de Sant Vicenç de Castellolí,Esglesia,41.588447,1.709089
Església de Sant Vicenç de Fontanelles,Esglesia,41.688121,1.706141
